ing_dmd_code,ing_name,bnf_code,bnf_name,strnt_nmrtr_val_mg,strnt_dnmtr_val_ml,ome,ome_dose
23883005,Methadone hydrochloride,0407020M0AAAEAE,Methadone 5mg tablets,5.000000000,,3.0,15.0
23883005,Methadone hydrochloride,0407020M0BBAAAE,Physeptone 5mg tablets,5.000000000,,3.0,15.0
23883005,Methadone hydrochloride,0407020M0AAAXAX,Methadone 60mg impregnated cigarettes,60.000000000,,3.0,180.0
23883005,Methadone hydrochloride,0407020M0AAAJAJ,Methadone 30mg impregnated cigarettes,30.000000000,,3.0,90.0
23883005,Methadone hydrochloride,0407020M0AAA2A2,Methadone 100mg impregnated cigarettes,100.000000000,,3.0,300.0
23883005,Methadone hydrochloride,0407020M0AABIBI,Methadone 30mg capsules,30.000000000,,3.0,90.0
23883005,Methadone hydrochloride,0407020M0AABMBM,Methadone 100mg capsules,100.000000000,,3.0,300.0
23883005,Methadone hydrochloride,0407020M0AABLBL,Methadone 50mg capsules,50.000000000,,3.0,150.0
23883005,Methadone hydrochloride,0407020M0AAAKAK,Methadone 10mg capsules,10.000000000,,3.0,30.0
23883005,Methadone hydrochloride,0407020M0AABTBT,Methadone 40mg capsules,40.000000000,,3.0,120.0
23883005,Methadone hydrochloride,0407020M0AAAGAG,Methadone 40mg impregnated cigarettes,40.000000000,,3.0,120.0
23883005,Methadone hydrochloride,0407020M0AABJBJ,Methadone 30mg tablets,30.000000000,,3.0,90.0
23883005,Methadone hydrochloride,0407020M0AABUBU,Methadone 5mg capsules,5.000000000,,3.0,15.0
23883005,Methadone hydrochloride,0407020M0AABVBV,Methadone 50mg tablets,50.000000000,,3.0,150.0
23883005,Methadone hydrochloride,0407020M0AAAVAV,Methadone 10mg/1ml solution for injection ampoules,10.000000000,1.000000000,3.0,30.0
23883005,Methadone hydrochloride,0407020M0BBABAV,Physeptone 10mg/1ml solution for injection ampoules,10.000000000,1.000000000,3.0,30.0
23883005,Methadone hydrochloride,0407020M0BCAAAV,Synastone 10mg/1ml solution for injection ampoules,10.000000000,1.000000000,3.0,30.0
23883005,Methadone hydrochloride,0407020M0AAA3A3,Methadone 20mg/2ml solution for injection ampoules,10.000000000,1.000000000,3.0,60.0
23883005,Methadone hydrochloride,0407020M0BBACA3,Physeptone 20mg/2ml solution for injection ampoules,10.000000000,1.000000000,3.0,60.0
23883005,Methadone hydrochloride,0407020M0AAATAT,Methadone 35mg/3.5ml solution for injection ampoules,10.000000000,1.000000000,3.0,105.0
23883005,Methadone hydrochloride,0407020M0BBADAT,Physeptone 35mg/3.5ml solution for injection ampoules,10.000000000,1.000000000,3.0,105.0
23883005,Methadone hydrochloride,0407020M0AAANAN,Methadone 50mg/5ml solution for injection ampoules,10.000000000,1.000000000,3.0,150.0
23883005,Methadone hydrochloride,0407020M0BBAEAN,Physeptone 50mg/5ml solution for injection ampoules,10.000000000,1.000000000,3.0,150.0
23883005,Methadone hydrochloride,0407020M0BCADAN,Synastone 50mg/5ml solution for injection ampoules,10.000000000,1.000000000,3.0,150.0
23883005,Methadone hydrochloride,0309010S0AAAAAA,Methadone 2mg/5ml linctus,0.400000000,1.000000000,3.0,1.2000000000000002
23883005,Methadone hydrochloride,0407020M0AAACAC,Methadone 50mg/1ml solution for injection ampoules,50.000000000,1.000000000,3.0,150.0
23883005,Methadone hydrochloride,0407020M0BBAIAC,Physeptone 50mg/1ml solution for injection ampoules,50.000000000,1.000000000,3.0,150.0
23883005,Methadone hydrochloride,0407020M0BCABAC,Synastone 50mg/1ml solution for injection ampoules,50.000000000,1.000000000,3.0,150.0
23883005,Methadone hydrochloride,0407020M0AAA6A6,Methadone 50mg/2ml solution for injection ampoules,25.000000000,1.000000000,3.0,150.0
23883005,Methadone hydrochloride,0407020M0BBAHA6,Physeptone 50mg/2ml solution for injection ampoules,25.000000000,1.000000000,3.0,150.0
23883005,Methadone hydrochloride,0407020M0BCACA6,Synastone 50mg/2ml solution for injection ampoules,25.000000000,1.000000000,3.0,150.0
23883005,Methadone hydrochloride,0407020M0AABHBH,Methadone 35mg/2ml solution for injection ampoules,17.500000000,1.000000000,3.0,105.0
23883005,Methadone hydrochloride,0407020M0AAAWAW,Methadone 35mg/1ml solution for injection ampoules,35.000000000,1.000000000,3.0,105.0
23883005,Methadone hydrochloride,0407020M0AAA8A8,Methadone 20mg/1ml solution for injection ampoules,20.000000000,1.000000000,3.0,60.0
23883005,Methadone hydrochloride,0407020M0AABKBK,Methadone 40mg/1ml solution for injection ampoules,40.000000000,1.000000000,3.0,120.0
29190006,Fentanyl citrate,0407020A0AAAPAP,Fentanyl 1.6mg lozenges,1.600000000,,130.0,208.0
29190006,Fentanyl citrate,0407020A0BCAFAP,Actiq 1.6mg lozenges with integral oromucosal applicator,1.600000000,,130.0,208.0
29190006,Fentanyl citrate,0407020A0BWAFAP,Cynril 1.6mg lozenges with integral oromucosal applicator,1.600000000,,130.0,208.0
29190006,Fentanyl citrate,0407020A0AAANAN,Fentanyl 1.2mg lozenges,1.200000000,,130.0,156.0
29190006,Fentanyl citrate,0407020A0BCAEAN,Actiq 1.2mg lozenges with integral oromucosal applicator,1.200000000,,130.0,156.0
29190006,Fentanyl citrate,0407020A0BWAEAN,Cynril 1.2mg lozenges with integral oromucosal applicator,1.200000000,,130.0,156.0
29190006,Fentanyl citrate,0407020A0AAALAL,Fentanyl 800microgram lozenges,0.800000000,,130.0,104.0
29190006,Fentanyl citrate,0407020A0BCADAL,Actiq 800microgram loz with integral oromucosal applicator,0.800000000,,130.0,104.0
29190006,Fentanyl citrate,0407020A0BWADAL,Cynril 800microgram loz with integral oromucosal applicator,0.800000000,,130.0,104.0
29190006,Fentanyl citrate,0407020A0AAAKAK,Fentanyl 600microgram lozenges,0.600000000,,130.0,78.0
29190006,Fentanyl citrate,0407020A0BCACAK,Actiq 600microgram loz with integral oromucosal applicator,0.600000000,,130.0,78.0
29190006,Fentanyl citrate,0407020A0BWACAK,Cynril 600microgram loz with integral oromucosal applicator,0.600000000,,130.0,78.0
29190006,Fentanyl citrate,0407020A0AAAJAJ,Fentanyl 400microgram lozenges,0.400000000,,130.0,52.0
29190006,Fentanyl citrate,0407020A0BCABAJ,Actiq 400microgram loz with integral oromucosal applicator,0.400000000,,130.0,52.0
29190006,Fentanyl citrate,0407020A0BWABAJ,Cynril 400microgram loz with integral oromucosal applicator,0.400000000,,130.0,52.0
29190006,Fentanyl citrate,0407020A0AAAIAI,Fentanyl 200microgram lozenges,0.200000000,,130.0,26.0
29190006,Fentanyl citrate,0407020A0BCAAAI,Actiq 200microgram loz with integral oromucosal applicator,0.200000000,,130.0,26.0
29190006,Fentanyl citrate,0407020A0BWAAAI,Cynril 200microgram loz with integral oromucosal applicator,0.200000000,,130.0,26.0
29190006,Fentanyl citrate,0407020A0AAAWAW,Fentanyl 100microgram sublingual tablets sugar free,0.100000000,,130.0,13.0
29190006,Fentanyl citrate,0407020A0BJAAAW,Abstral 100microgram sublingual tablets,0.100000000,,130.0,13.0
29190006,Fentanyl citrate,0407020A0BXAAAW,Fenhuma 100microgram sublingual tablets,0.100000000,,130.0,13.0
29190006,Fentanyl citrate,0407020A0AABBBB,Fentanyl 800microgram sublingual tablets sugar free,0.800000000,,130.0,104.0
29190006,Fentanyl citrate,0407020A0BJAFBB,Abstral 800microgram sublingual tablets,0.800000000,,130.0,104.0
29190006,Fentanyl citrate,0407020A0BTAEBB,Recivit 800microgram sublingual tablets,0.800000000,,130.0,104.0
29190006,Fentanyl citrate,0407020A0BXABBB,Fenhuma 800microgram sublingual tablets,0.800000000,,130.0,104.0
29190006,Fentanyl citrate,0407020A0BYASBB,Iremia 800microgram sublingual tablets,0.800000000,,130.0,104.0
29190006,Fentanyl citrate,0407020A0AABABA,Fentanyl 600microgram sublingual tablets sugar free,0.600000000,,130.0,78.0
29190006,Fentanyl citrate,0407020A0BJAEBA,Abstral 600microgram sublingual tablets,0.600000000,,130.0,78.0
29190006,Fentanyl citrate,0407020A0BXACBA,Fenhuma 600microgram sublingual tablets,0.600000000,,130.0,78.0
29190006,Fentanyl citrate,0407020A0AAAZAZ,Fentanyl 400microgram sublingual tablets sugar free,0.400000000,,130.0,52.0
29190006,Fentanyl citrate,0407020A0BJADAZ,Abstral 400microgram sublingual tablets,0.400000000,,130.0,52.0
29190006,Fentanyl citrate,0407020A0BTABAZ,Recivit 400microgram sublingual tablets,0.400000000,,130.0,52.0
29190006,Fentanyl citrate,0407020A0BXADAZ,Fenhuma 400microgram sublingual tablets,0.400000000,,130.0,52.0
29190006,Fentanyl citrate,0407020A0BYAPAZ,Iremia 400microgram sublingual tablets,0.400000000,,130.0,52.0
29190006,Fentanyl citrate,0407020A0AAAYAY,Fentanyl 300microgram sublingual tablets sugar free,0.300000000,,130.0,39.0
29190006,Fentanyl citrate,0407020A0BJACAY,Abstral 300microgram sublingual tablets,0.300000000,,130.0,39.0
29190006,Fentanyl citrate,0407020A0BXAEAY,Fenhuma 300microgram sublingual tablets,0.300000000,,130.0,39.0
29190006,Fentanyl citrate,0407020A0AAAXAX,Fentanyl 200microgram sublingual tablets sugar free,0.200000000,,130.0,26.0
29190006,Fentanyl citrate,0407020A0BJABAX,Abstral 200microgram sublingual tablets,0.200000000,,130.0,26.0
29190006,Fentanyl citrate,0407020A0BXAFAX,Fenhuma 200microgram sublingual tablets,0.200000000,,130.0,26.0
29190006,Fentanyl citrate,0407020A0AABCBC,Fentanyl 100microgram buccal tablets sugar free,0.100000000,,130.0,13.0
29190006,Fentanyl citrate,0407020A0BKAABC,Effentora 100microgram buccal tablets,0.100000000,,130.0,13.0
29190006,Fentanyl citrate,0407020A0AABDBD,Fentanyl 200microgram buccal tablets sugar free,0.200000000,,130.0,26.0
29190006,Fentanyl citrate,0407020A0BKABBD,Effentora 200microgram buccal tablets,0.200000000,,130.0,26.0
29190006,Fentanyl citrate,0407020A0AABEBE,Fentanyl 400microgram buccal tablets sugar free,0.400000000,,130.0,52.0
29190006,Fentanyl citrate,0407020A0BKACBE,Effentora 400microgram buccal tablets,0.400000000,,130.0,52.0
29190006,Fentanyl citrate,0407020A0AABFBF,Fentanyl 600microgram buccal tablets sugar free,0.600000000,,130.0,78.0
29190006,Fentanyl citrate,0407020A0BKADBF,Effentora 600microgram buccal tablets,0.600000000,,130.0,78.0
29190006,Fentanyl citrate,0407020A0AABGBG,Fentanyl 800microgram buccal tablets sugar free,0.800000000,,130.0,104.0
29190006,Fentanyl citrate,0407020A0BKAEBG,Effentora 800microgram buccal tablets,0.800000000,,130.0,104.0
29190006,Fentanyl citrate,0407020A0AABXBX,Fentanyl 133microgram sublingual tablets sugar free,0.133000000,,130.0,17.29
29190006,Fentanyl citrate,0407020A0BTAABX,Recivit 133microgram sublingual tablets,0.133000000,,130.0,17.29
29190006,Fentanyl citrate,0407020A0BYAMBX,Iremia 133microgram sublingual tablets,0.133000000,,130.0,17.29
29190006,Fentanyl citrate,0407020A0AABZBZ,Fentanyl 267microgram sublingual tablets sugar free,0.267000000,,130.0,34.71
29190006,Fentanyl citrate,0407020A0BTADBZ,Recivit 267microgram sublingual tablets,0.267000000,,130.0,34.71
29190006,Fentanyl citrate,0407020A0BYANBZ,Iremia 267microgram sublingual tablets,0.267000000,,130.0,34.71
29190006,Fentanyl citrate,0407020A0AABYBY,Fentanyl 533microgram sublingual tablets sugar free,0.533000000,,130.0,69.29
29190006,Fentanyl citrate,0407020A0BTACBY,Recivit 533microgram sublingual tablets,0.533000000,,130.0,69.29
29190006,Fentanyl citrate,0407020A0BYAQBY,Iremia 533microgram sublingual tablets,0.533000000,,130.0,69.29
29190006,Fentanyl citrate,0407020A0AACHCH,Fentanyl 67microgram sublingual tablets sugar free,0.067000000,,130.0,8.71
29190006,Fentanyl citrate,0407020A0BYARCH,Iremia 67microgram sublingual tablets,0.067000000,,130.0,8.71
29190006,Fentanyl citrate,1501043F0AAAAAA,Fentanyl 100micrograms/2ml solution for injection ampoules,0.050000000,1.000000000,150.0,15.0
29190006,Fentanyl citrate,1501043F0BBAAAA,Sublimaze 100micrograms/2ml solution for injection ampoules,0.050000000,1.000000000,150.0,15.0
29190006,Fentanyl citrate,1501043F0AAABAB,Fentanyl 500micrograms/10ml solution for injection ampoules,0.050000000,1.000000000,150.0,75.0
29190006,Fentanyl citrate,1501043F0BBABAB,Sublimaze 500micrograms/10ml solution for injection ampoules,0.050000000,1.000000000,150.0,75.0
29190006,Fentanyl citrate,0407020A0AABHBH,Fentanyl 50micrograms/dose nasal spray,0.050000000,,160.0,8.0
29190006,Fentanyl citrate,0407020A0BNAIBH,Instanyl 50micrograms/dose nasal spray,0.050000000,,160.0,8.0
29190006,Fentanyl citrate,0407020A0AABJBJ,Fentanyl 100micrograms/dose nasal spray,0.100000000,,160.0,16.0
29190006,Fentanyl citrate,0407020A0BNAHBJ,Instanyl 100micrograms/dose nasal spray,0.100000000,,160.0,16.0
29190006,Fentanyl citrate,0407020A0BPAABJ,PecFent 100micrograms/dose nasal spray,0.100000000,,160.0,16.0
29190006,Fentanyl citrate,0407020A0AABLBL,Fentanyl 200micrograms/dose nasal spray,0.200000000,,160.0,32.0
29190006,Fentanyl citrate,0407020A0BNAGBL,Instanyl 200micrograms/dose nasal spray,0.200000000,,160.0,32.0
29190006,Fentanyl citrate,0407020A0AABPBP,Fentanyl 400micrograms/dose nasal spray,0.400000000,,160.0,64.0
29190006,Fentanyl citrate,0407020A0BPABBP,PecFent 400micrograms/dose nasal spray,0.400000000,,160.0,64.0
322554009,Dipipanone hydrochloride,0407020H0AAABAB,Dipipanone 10mg / Cyclizine 30mg tablets,10.000000000,,0.5,5.0
322554009,Dipipanone hydrochloride,0407020H0BBAAAB,Diconal tablets,10.000000000,,0.5,5.0
322508000,Dextromoramide tartrate,0407020D0AAAEAE,Dextromoramide 10mg tablets,10.000000000,,2.0,20.0
322508000,Dextromoramide tartrate,0407020D0BBABAE,Palfium 10mg tablets,10.000000000,,2.0,20.0
322508000,Dextromoramide tartrate,0407020D0AAADAD,Dextromoramide 5mg tablets,5.000000000,,2.0,10.0
322508000,Dextromoramide tartrate,0407020D0BBAAAD,Palfium 5mg tablets,5.000000000,,2.0,10.0
91013003,Pentazocine hydrochloride,0407020T0AAABAB,Pentazocine 25mg tablets,25.000000000,,0.37,9.25
91013003,Pentazocine hydrochloride,0407020T0BBABAB,Fortral 25mg tablets,25.000000000,,0.37,9.25
91013003,Pentazocine hydrochloride,0407020T0AAAAAA,Pentazocine 50mg capsules,50.000000000,,0.37,18.5
6837005,Dextropropoxyphene napsylate,0407020E0AAAAAA,Dextropropoxyphene 60mg capsules,60.000000000,,0.1,6.0
6837005,Dextropropoxyphene napsylate,0407020E0BBAAAA,Doloxene 100mg capsules,60.000000000,,0.1,6.0
111123003,Nalbuphine hydrochloride,0407020Y0AAAAAA,Nalbuphine 10mg/1ml solution for injection ampoules,10.000000000,1.000000000,1.0,10.0
111123003,Nalbuphine hydrochloride,0407020Y0BBAAAA,Nubain 10mg/1ml solution for injection ampoules,10.000000000,1.000000000,1.0,10.0
111123003,Nalbuphine hydrochloride,0407020Y0AAADAD,Nalbuphine 20mg/2ml solution for injection ampoules,10.000000000,1.000000000,1.0,20.0
111123003,Nalbuphine hydrochloride,0407020Y0BBABAD,Nubain 20mg/2ml solution for injection ampoules,10.000000000,1.000000000,1.0,20.0
71533000,Pentazocine lactate,0407020U0AAABAB,Pentazocine 50mg suppositories,50.000000000,,0.37,18.5
71533000,Pentazocine lactate,0407020U0BBACAB,Fortral 50mg suppositories,50.000000000,,0.37,18.5
71533000,Pentazocine lactate,0407020U0AAAAAA,Pentazocine 30mg/1ml solution for injection ampoules,30.000000000,1.000000000,0.37,11.1
71533000,Pentazocine lactate,0407020U0BBAAAA,Fortral 30mg/1ml solution for injection ampoules,30.000000000,1.000000000,0.37,11.1
71533000,Pentazocine lactate,0407020U0AAACAC,Pentazocine 60mg/2ml solution for injection ampoules,30.000000000,1.000000000,0.37,22.2
71533000,Pentazocine lactate,0407020U0BBABAC,Fortral 60mg/2ml solution for injection ampoules,30.000000000,1.000000000,0.37,22.2
96184001,Alfentanil hydrochloride,1501043A0AAABAB,Alfentanil 1mg/2ml solution for injection ampoules,0.500000000,1.000000000,30.0,30.0
96184001,Alfentanil hydrochloride,1501043A0BBAAAB,Rapifen 1mg/2ml solution for injection ampoules,0.500000000,1.000000000,30.0,30.0
96184001,Alfentanil hydrochloride,1501043A0AAACAC,Alfentanil 5mg/10ml solution for injection ampoules,0.500000000,1.000000000,30.0,150.0
96184001,Alfentanil hydrochloride,1501043A0BBABAC,Rapifen 5mg/10ml solution for injection ampoules,0.500000000,1.000000000,30.0,150.0
96184001,Alfentanil hydrochloride,1501043A0AAADAD,Alfentanil 5mg/1ml solution for injection ampoules,5.000000000,1.000000000,30.0,150.0
96184001,Alfentanil hydrochloride,1501043A0BBADAD,Rapifen Intensive Care 5mg/1ml inj ampoules,5.000000000,1.000000000,30.0,150.0
96184001,Alfentanil hydrochloride,1501043A0AAAEAE,Alfentanil 0.1% nasal spray,1.000000000,1.000000000,30.0,30.0
96184001,Alfentanil hydrochloride,1501043A0AAAFAF,Alfentanil 500micrograms/1ml solution for injection ampoules,0.500000000,1.000000000,30.0,15.0
96184001,Alfentanil hydrochloride,1501043A0AAAHAH,Alfentanil 25mg/50ml solution for injection vials,0.500000000,1.000000000,30.0,750.0
17632411000001105,Oxycodone pectinate,0407020Z0AAAAAA,Oxycodone 30mg suppositories,30.000000000,,1.5,45.0
17632411000001105,Oxycodone pectinate,0407020Z0BBAAAA,Proladone 30mg suppositories,30.000000000,,1.5,45.0
441757005,Tapentadol,0407020AGAAACAC,Tapentadol 50mg modified-release tablets,50.000000000,,0.4,20.0
441757005,Tapentadol,0407020AGBBACAC,Palexia SR 50mg tablets,50.000000000,,0.4,20.0
441757005,Tapentadol,0407020AGBCABAC,Ationdo SR 50mg tablets,50.000000000,,0.4,20.0
441757005,Tapentadol,0407020AGBDAAAC,Tadomon 50mg prolonged-release tablets,50.000000000,,0.4,20.0
441757005,Tapentadol,0407020AGBEAAAC,Lupaxis 50mg prolonged-release tablets,50.000000000,,0.4,20.0
441757005,Tapentadol,0407020AGBFAAAC,Vecicom 50mg prolonged-release tablets,50.000000000,,0.4,20.0
441757005,Tapentadol,0407020AGAAADAD,Tapentadol 100mg modified-release tablets,100.000000000,,0.4,40.0
441757005,Tapentadol,0407020AGBBADAD,Palexia SR 100mg tablets,100.000000000,,0.4,40.0
441757005,Tapentadol,0407020AGBCACAD,Ationdo SR 100mg tablets,100.000000000,,0.4,40.0
441757005,Tapentadol,0407020AGBDABAD,Tadomon 100mg prolonged-release tablets,100.000000000,,0.4,40.0
441757005,Tapentadol,0407020AGBEABAD,Lupaxis 100mg prolonged-release tablets,100.000000000,,0.4,40.0
441757005,Tapentadol,0407020AGBFABAD,Vecicom 100mg prolonged-release tablets,100.000000000,,0.4,40.0
441757005,Tapentadol,0407020AGAAAEAE,Tapentadol 150mg modified-release tablets,150.000000000,,0.4,60.0
441757005,Tapentadol,0407020AGBBAEAE,Palexia SR 150mg tablets,150.000000000,,0.4,60.0
441757005,Tapentadol,0407020AGBCADAE,Ationdo SR 150mg tablets,150.000000000,,0.4,60.0
441757005,Tapentadol,0407020AGBDACAE,Tadomon 150mg prolonged-release tablets,150.000000000,,0.4,60.0
441757005,Tapentadol,0407020AGBEACAE,Lupaxis 150mg prolonged-release tablets,150.000000000,,0.4,60.0
441757005,Tapentadol,0407020AGBFACAE,Vecicom 150mg prolonged-release tablets,150.000000000,,0.4,60.0
441757005,Tapentadol,0407020AGAAAFAF,Tapentadol 200mg modified-release tablets,200.000000000,,0.4,80.0
441757005,Tapentadol,0407020AGBBAFAF,Palexia SR 200mg tablets,200.000000000,,0.4,80.0
441757005,Tapentadol,0407020AGBCAEAF,Ationdo SR 200mg tablets,200.000000000,,0.4,80.0
441757005,Tapentadol,0407020AGBDADAF,Tadomon 200mg prolonged-release tablets,200.000000000,,0.4,80.0
441757005,Tapentadol,0407020AGBEADAF,Lupaxis 200mg prolonged-release tablets,200.000000000,,0.4,80.0
441757005,Tapentadol,0407020AGBFADAF,Vecicom 200mg prolonged-release tablets,200.000000000,,0.4,80.0
441757005,Tapentadol,0407020AGAAAGAG,Tapentadol 250mg modified-release tablets,250.000000000,,0.4,100.0
441757005,Tapentadol,0407020AGBBAGAG,Palexia SR 250mg tablets,250.000000000,,0.4,100.0
441757005,Tapentadol,0407020AGBCAFAG,Ationdo SR 250mg tablets,250.000000000,,0.4,100.0
441757005,Tapentadol,0407020AGBDAEAG,Tadomon 250mg prolonged-release tablets,250.000000000,,0.4,100.0
441757005,Tapentadol,0407020AGBEAEAG,Lupaxis 250mg prolonged-release tablets,250.000000000,,0.4,100.0
441757005,Tapentadol,0407020AGBFAEAG,Vecicom 250mg prolonged-release tablets,250.000000000,,0.4,100.0
441757005,Tapentadol,0407020AGAAAIAI,Tapentadol 25mg modified-release tablets,25.000000000,,0.4,10.0
441757005,Tapentadol,0407020AGBCAAAI,Ationdo SR 25mg tablets,25.000000000,,0.4,10.0
441757005,Tapentadol,0407020AGBDAFAI,Tadomon 25mg prolonged-release tablets,25.000000000,,0.4,10.0
442699004,Tapentadol hydrochloride,0407020AGAAAAAA,Tapentadol 50mg tablets,50.000000000,,0.4,20.0
442699004,Tapentadol hydrochloride,0407020AGBBAAAA,Palexia 50mg tablets,50.000000000,,0.4,20.0
442699004,Tapentadol hydrochloride,0407020AGAAABAB,Tapentadol 75mg tablets,75.000000000,,0.4,30.0
442699004,Tapentadol hydrochloride,0407020AGBBABAB,Palexia 75mg tablets,75.000000000,,0.4,30.0
442699004,Tapentadol hydrochloride,0407020AGAAAHAH,Tapentadol 20mg/ml oral solution sugar free,20.000000000,1.000000000,0.4,8.0
442699004,Tapentadol hydrochloride,0407020AGBBAHAH,Palexia 20mg/ml oral solution,20.000000000,1.000000000,0.4,8.0
40755011000001109,Tapentadol phosphate,0407020AGAAAJAJ,Tapentadol 50mg modified-release capsules,50.000000000,,0.4,20.0
40755011000001109,Tapentadol phosphate,0407020AGBGAAAJ,Tapimio 50mg modified-release capsules,50.000000000,,0.4,20.0
40755011000001109,Tapentadol phosphate,0407020AGAAAKAK,Tapentadol 100mg modified-release capsules,100.000000000,,0.4,40.0
40755011000001109,Tapentadol phosphate,0407020AGBGABAK,Tapimio 100mg modified-release capsules,100.000000000,,0.4,40.0
40755011000001109,Tapentadol phosphate,0407020AGAAALAL,Tapentadol 150mg modified-release capsules,150.000000000,,0.4,60.0
40755011000001109,Tapentadol phosphate,0407020AGBGACAL,Tapimio 150mg modified-release capsules,150.000000000,,0.4,60.0
40755011000001109,Tapentadol phosphate,0407020AGAAAMAM,Tapentadol 200mg modified-release capsules,200.000000000,,0.4,80.0
40755011000001109,Tapentadol phosphate,0407020AGBGADAM,Tapimio 200mg modified-release capsules,200.000000000,,0.4,80.0
40755011000001109,Tapentadol phosphate,0407020AGAAANAN,Tapentadol 250mg modified-release capsules,250.000000000,,0.4,100.0
40755011000001109,Tapentadol phosphate,0407020AGBGAEAN,Tapimio 250mg modified-release capsules,250.000000000,,0.4,100.0
387173000,Buprenorphine,0407020B0AAAEAE,Buprenorphine 35micrograms/hour transdermal patches,0.035000000,,100.0,336.00000000000006
387173000,Buprenorphine,0407020B0BDAAAE,Transtec 35micrograms/hour transdermal patches,0.035000000,,100.0,336.00000000000006
387173000,Buprenorphine,0407020B0BGAAAE,Hapoctasin 35micrograms/hour transdermal patches,0.035000000,,100.0,336.00000000000006
387173000,Buprenorphine,0407020B0BIAAAE,Bupeaze 35micrograms/hour transdermal patches,0.035000000,,100.0,336.00000000000006
387173000,Buprenorphine,0407020B0BJAAAE,Prenotrix 35micrograms/hour transdermal patches,0.035000000,,100.0,336.00000000000006
387173000,Buprenorphine,0407020B0BNAAAE,Buplast 35micrograms/hour transdermal patches,0.035000000,,100.0,336.00000000000006
387173000,Buprenorphine,0407020B0BPAAAE,Relevtec 35micrograms/hour transdermal patches,0.035000000,,100.0,336.00000000000006
387173000,Buprenorphine,0407020B0BSAAAE,Turgeon 35micrograms/hour transdermal patches,0.035000000,,100.0,336.00000000000006
387173000,Buprenorphine,0407020B0BTAAAE,Carlosafine 35micrograms/hour transdermal patches,0.035000000,,100.0,336.00000000000006
387173000,Buprenorphine,0407020B0AAAFAF,Buprenorphine 52.5micrograms/hour transdermal patches,0.052500000,,100.0,504.0
387173000,Buprenorphine,0407020B0BDABAF,Transtec 52.5micrograms/hour transdermal patches,0.052500000,,100.0,504.0
387173000,Buprenorphine,0407020B0BGABAF,Hapoctasin 52.5micrograms/hour transdermal patches,0.052500000,,100.0,504.0
387173000,Buprenorphine,0407020B0BIABAF,Bupeaze 52.5micrograms/hour transdermal patches,0.052500000,,100.0,504.0
387173000,Buprenorphine,0407020B0BJABAF,Prenotrix 52.5micrograms/hour transdermal patches,0.052500000,,100.0,504.0
387173000,Buprenorphine,0407020B0BNABAF,Buplast 52.5micrograms/hour transdermal patches,0.052500000,,100.0,504.0
387173000,Buprenorphine,0407020B0BPABAF,Relevtec 52.5micrograms/hour transdermal patches,0.052500000,,100.0,504.0
387173000,Buprenorphine,0407020B0BSABAF,Turgeon 52.5micrograms/hour transdermal patches,0.052500000,,100.0,504.0
387173000,Buprenorphine,0407020B0BTABAF,Carlosafine 52.5micrograms/hour transdermal patches,0.052500000,,100.0,504.0
387173000,Buprenorphine,0407020B0AAAGAG,Buprenorphine 70micrograms/hour transdermal patches,0.070000000,,100.0,672.0000000000001
387173000,Buprenorphine,0407020B0BDACAG,Transtec 70micrograms/hour transdermal patches,0.070000000,,100.0,672.0000000000001
387173000,Buprenorphine,0407020B0BGACAG,Hapoctasin 70micrograms/hour transdermal patches,0.070000000,,100.0,672.0000000000001
387173000,Buprenorphine,0407020B0BIACAG,Bupeaze 70micrograms/hour transdermal patches,0.070000000,,100.0,672.0000000000001
387173000,Buprenorphine,0407020B0BJACAG,Prenotrix 70micrograms/hour transdermal patches,0.070000000,,100.0,672.0000000000001
387173000,Buprenorphine,0407020B0BNACAG,Buplast 70micrograms/hour transdermal patches,0.070000000,,100.0,672.0000000000001
387173000,Buprenorphine,0407020B0BPACAG,Relevtec 70micrograms/hour transdermal patches,0.070000000,,100.0,672.0000000000001
387173000,Buprenorphine,0407020B0BSACAG,Turgeon 70micrograms/hour transdermal patches,0.070000000,,100.0,672.0000000000001
387173000,Buprenorphine,0407020B0BTACAG,Carlosafine 70micrograms/hour transdermal patches,0.070000000,,100.0,672.0000000000001
387173000,Buprenorphine,0407020B0AAAHAH,Buprenorphine 5micrograms/hour transdermal patches,0.005000000,,100.0,84.0
387173000,Buprenorphine,0407020B0BEAAAH,BuTrans 5micrograms/hour transdermal patches,0.005000000,,100.0,84.0
387173000,Buprenorphine,0407020B0BHAAAH,Butec 5micrograms/hour transdermal patches,0.005000000,,100.0,84.0
387173000,Buprenorphine,0407020B0BKAAAH,Reletrans 5micrograms/hour transdermal patches,0.005000000,,100.0,84.0
387173000,Buprenorphine,0407020B0BLAAAH,Panitaz 5micrograms/hour transdermal patches,0.005000000,,100.0,84.0
387173000,Buprenorphine,0407020B0BMAAAH,Sevodyne 5micrograms/hour transdermal patches,0.005000000,,100.0,84.0
387173000,Buprenorphine,0407020B0BQAAAH,Bupramyl 5micrograms/hour transdermal patches,0.005000000,,100.0,84.0
387173000,Buprenorphine,0407020B0BRAAAH,Busiete 5micrograms/hour transdermal patches,0.005000000,,100.0,84.0
387173000,Buprenorphine,0407020B0BUAAAH,Bunov 5micrograms/hour transdermal patches,0.005000000,,100.0,84.0
387173000,Buprenorphine,0407020B0BVAAAH,Rebrikel 5micrograms/hour transdermal patches,0.005000000,,100.0,84.0
